date,long_gross,short_gross,stock_gross,hedge_gross,gross_exposure,net_exposure,turnover,net_XLE_exposure,net_XLF_exposure,net_XLI_exposure,net_XLK_exposure,net_XLV_exposure,portfolio_vol_scale
2021-11-09,0.1954450015664988,0.18791226678069745,0.2,0.18335726834719623,0.38335726834719625,0.007532734785801368,0.10868032561691127,0.0,0.0,0.0,0.0,0.0,1.0
2021-11-10,0.24033070108222593,0.23675714955101257,0.25,0.22708785063323847,0.47708785063323844,0.003573551531213373,0.09956798552376922,0.0,0.0,0.0,0.0,0.0,1.0
2021-11-11,0.1946497015446227,0.18882057879212827,0.2,0.18347028033675095,0.38347028033675096,0.005829122752494413,0.09941134818644012,0.0,0.0,0.0,0.0,0.0,1.0
2021-11-12,0.1088247999040332,0.08833220310954817,0.1,0.09715700301358138,0.19715700301358138,0.020492596794485014,0.1877134955561861,0.0,0.0,0.0,0.0,0.0,1.0
2021-11-15,0.15739926801593798,0.1437738643572159,0.15000000000000002,0.15117313237315388,0.3011731323731539,0.013625403658722064,0.10686719313576296,0.0,0.0,0.0,0.0,0.0,1.0
2021-11-16,0.15752375463997134,0.1438329699589027,0.15000000000000002,0.15135672459887403,0.3013567245988741,0.013690784681068636,0.0004247996280404148,0.0,0.0,0.0,0.0,0.0,1.0
2021-11-17,0.2071583302967716,0.21945187592079693,0.2,0.22661020621756853,0.4266102062175685,-0.012293545624025348,0.12622513048081033,0.0,0.0,0.0,0.0,0.0,1.0
2021-11-18,0.294009708869233,0.3278208302601358,0.3,0.32183053912936876,0.6218305391293688,-0.03381112139090281,0.19955330653560788,0.0,0.0,0.0,0.0,0.0,1.0
2021-11-19,0.29456292281178864,0.32740291046754516,0.3,0.3219658332793338,0.6219658332793339,-0.03283998765575649,0.0014048207924526185,0.0,0.0,0.0,0.0,0.0,1.0
2021-11-22,0.29426173852501397,0.3292161939362135,0.3,0.3234779324612274,0.6234779324612274,-0.034954455411199487,0.0026061846724987348,0.0,0.0,0.0,0.0,0.0,1.0
2021-11-23,0.25849228380284567,0.2914044484975751,0.3,0.24989673230042075,0.5498967323004207,-0.03291216469472943,0.17621406485624916,0.0,0.0,0.0,0.0,0.0,1.0
2021-11-24,0.25847045832281607,0.2912443042735957,0.3,0.24971476259641176,0.5497147625964117,-0.03277384595077964,0.0020574224246202935,0.0,0.0,0.0,0.0,0.0,1.0
2021-11-26,0.17015368448532386,0.16678348252920025,0.2,0.13693716701452407,0.3369371670145241,0.0033702019561236,0.21298096938786065,0.0,0.0,0.0,0.0,0.0,1.0
2021-11-29,0.17023973810432225,0.16653317436698542,0.2,0.13677291247130766,0.3367729124713077,0.003706563737336792,0.0029684902703250513,0.0,0.0,0.0,0.0,0.0,1.0
2021-11-30,0.15000000000000002,0.1523283984196343,0.15000000000000002,0.1523283984196343,0.3023283984196343,-0.002328398419634288,0.10637318748431421,0.0,0.0,0.0,0.0,0.0,1.0
2021-12-01,0.14572738242420702,0.14974653004755506,0.15000000000000002,0.14547391247176206,0.2954739124717621,-0.0040191476233480475,0.20290198120416286,0.0,0.0,0.0,0.0,0.0,1.0
2021-12-02,0.09485549288959957,0.0870256629543486,0.1,0.08188115584394817,0.18188115584394818,0.007829829935250963,0.1135927566278139,0.0,0.0,0.0,0.0,0.0,1.0
2021-12-03,0.09380177576406672,0.08633863190405361,0.1,0.08014040766812032,0.18014040766812034,0.007463143860013108,0.0017407481758278456,0.0,0.0,0.0,0.0,0.0,1.0
2021-12-06,0.14335810214762662,0.12931801956000535,0.15000000000000002,0.12267612170763195,0.272676121707632,0.014040082587621253,0.09342306127239186,0.0,0.0,0.0,0.0,0.0,1.0
2021-12-07,0.05,0.0445667656697309,0.05,0.0445667656697309,0.0945667656697309,0.005433234330269106,0.17810935603790107,0.0,0.0,0.0,0.0,0.0,1.0
2021-12-08,0.1,0.09897031549266551,0.1,0.09897031549266551,0.19897031549266553,0.0010296845073344968,0.11372965350066204,0.0,0.0,0.0,0.0,0.0,1.0
2021-12-09,0.1,0.09890280488156594,0.1,0.09890280488156594,0.19890280488156595,0.0010971951184340634,0.0013394269344447624,0.0,0.0,0.0,0.0,0.0,1.0
2021-12-10,0.1,0.09842333939527548,0.1,0.09842333939527548,0.19842333939527548,0.001576660604724521,0.0006813782114023711,0.0,0.0,0.0,0.0,0.0,1.0
2021-12-13,0.1,0.09797722012365437,0.1,0.09797722012365437,0.19797722012365437,0.002022779876345644,0.0008153720364063866,0.0,0.0,0.0,0.0,0.0,1.0
2021-12-14,0.1,0.09918490901968524,0.1,0.09918490901968524,0.19918490901968525,0.0008150909803147643,0.0012076888960308799,0.0,0.0,0.0,0.0,0.0,1.0
2021-12-15,0.15000000000000002,0.17514787636797144,0.2,0.12514787636797145,0.3251478763679715,-0.02514787636797143,0.1947629993665715,0.0,0.0,0.0,0.0,0.0,1.0
2021-12-16,0.15000000000000002,0.17859355818836803,0.2,0.128593558188368,0.328593558188368,-0.028593558188368014,0.0035894920104487874,0.0,0.0,0.0,0.0,0.0,1.0
2021-12-17,0.20805254559944336,0.2288306940437766,0.25,0.18688323964321993,0.43688323964321996,-0.02077814844433326,0.10884519442515675,0.0,0.0,0.0,0.0,0.0,1.0
2021-12-20,0.2574381816406173,0.2693100517603474,0.25,0.2767482334009647,0.5267482334009648,-0.011871870119730038,0.19109372167539684,0.0,0.0,0.0,0.0,0.0,1.0
2021-12-21,0.20858868997219382,0.20402649251011498,0.2,0.2126151824823088,0.4126151824823088,0.004562197462078844,0.11643406758180888,0.0,0.0,0.0,0.0,0.0,1.0
2021-12-22,0.2,0.20124846813464237,0.2,0.20124846813464237,0.4012484681346424,-0.0012484681346423554,0.20846821565269366,0.0,0.0,0.0,0.0,0.0,1.0
2021-12-23,0.25908794842429533,0.25438363275972414,0.25,0.2634715811840194,0.5134715811840194,0.004704315664571225,0.11446315193171039,0.0,0.0,0.0,0.0,0.0,1.0
2021-12-27,0.2596823799653285,0.25248273404710553,0.25,0.26216511401243403,0.512165114012434,0.007199645918222947,0.002560769882236358,0.0,0.0,0.0,0.0,0.0,1.0
2021-12-28,0.2675962092034138,0.2590046115228296,0.25,0.27660082072624337,0.5266008207262434,0.00859159768058422,0.2054477695965192,0.0,0.0,0.0,0.0,0.0,1.0
2021-12-29,0.20934320602824408,0.20986887288022782,0.2,0.21921207890847189,0.4192120789084719,-0.0005256668519837415,0.11048372817716451,0.0,0.0,0.0,0.0,0.0,1.0
2021-12-30,0.26378115594610807,0.26047435020367593,0.25,0.274255506149784,0.524255506149784,0.003306805742432084,0.10504342724131209,0.0,0.0,0.0,0.0,0.0,1.0
2021-12-31,0.2638762037337802,0.2593832986151379,0.25,0.2732595023489181,0.5232595023489182,0.004492905118642289,0.0011860993762102048,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-03,0.20553647095994992,0.20940436710418533,0.2,0.21494083806413522,0.41494083806413523,-0.003867896144235411,0.1083747511287417,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-04,0.15824311961876625,0.1522751168252368,0.15000000000000002,0.16051823644400304,0.31051823644400306,0.005968002793529464,0.32090884085766475,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-05,0.1982347201213036,0.20300976909778057,0.2,0.20124448921908417,0.4012444892190842,-0.004775048976476959,0.09072625277508112,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-06,0.24256445861470366,0.2548419710964106,0.25,0.2474064297111142,0.4974064297111142,-0.012277512481706922,0.10223484928457152,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-07,0.24041708842753656,0.253528270683254,0.25,0.24394535911079052,0.4939453591107905,-0.013111182255717418,0.003897074976373892,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-10,0.23871106466586767,0.2524971805538671,0.25,0.24120824521973475,0.4912082452197347,-0.013786115887999387,0.0027371138910557875,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-11,0.32477873669089397,0.35261359953085514,0.35,0.327392336221749,0.677392336221749,-0.02783486283996116,0.18810284224852628,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-12,0.3213511357340044,0.3505490315453286,0.35,0.32190016727933307,0.671900167279333,-0.029197895811324245,0.005966872389330597,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-13,0.3712785568138963,0.4078315131788261,0.39999999999999997,0.37911006999272245,0.7791100699927225,-0.03655295636492982,0.10736910480110257,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-14,0.259256069135701,0.3120791614583379,0.3,0.27133523059403886,0.5713352305940389,-0.0528230923226369,0.2096540493467941,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-18,0.2698805522081211,0.3028161603610508,0.3,0.2726967125691719,0.5726967125691719,-0.032935608152929674,0.5185628830205085,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-19,0.3682799554774003,0.39450032433439847,0.39999999999999997,0.3627802798117987,0.7627802798117986,-0.02622036885699819,0.2022482218024506,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-20,0.30298509327300654,0.33911209380840374,0.35,0.29209718708141025,0.6420971870814103,-0.036127000535397163,0.1206830927303885,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-21,0.10593385840078662,0.12319042907945399,0.1,0.1291242874802406,0.2291242874802406,-0.017256570678667378,0.4129728996011696,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-24,0.11292093300420761,0.1,0.1,0.11292093300420761,0.2129209330042076,0.012920933004207595,0.23017750368287498,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-25,0.12005800599148411,0.1,0.1,0.12005800599148411,0.22005800599148412,0.020058005991484107,0.10713707298727651,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-26,0.12146056535303539,0.1,0.1,0.12146056535303539,0.22146056535303538,0.02146056535303538,0.0014025593615512727,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-27,0.1862445598173817,0.2,0.2,0.1862445598173817,0.3862445598173817,-0.013755440182618303,0.3938259975090752,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-28,0.3198777502115442,0.39760297377929466,0.35,0.36748072399083886,0.7174807239908388,-0.07772522356775051,0.33328196142652294,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,1.0
2022-01-31,0.3261680463157848,0.35,0.35,0.3261680463157848,0.6761680463157848,-0.0238319536842152,0.2650435394606504,0.0,0.0,0.0,0.0,0.0,1.0
2022-02-01,0.3872847694496181,0.39999999999999997,0.39999999999999997,0.3872847694496181,0.7872847694496181,-0.012715230550381887,0.111211465355389,0.0,2.7755575615628914e-17,0.0,0.0,0.0,1.0
2022-02-02,0.2650312198716101,0.3,0.3,0.2650312198716101,0.5650312198716101,-0.03496878012838989,0.22602462919004546,0.0,0.0,0.0,0.0,0.0,1.0
2022-02-03,0.13590937468243242,0.2,0.2,0.13590937468243242,0.3359093746824324,-0.0640906253175676,0.2291218451891777,0.0,0.0,0.0,0.0,0.0,1.0
2022-02-04,0.17416244840690073,0.20036101106659407,0.2,0.17452345947349476,0.37452345947349475,-0.02619856265969335,0.16237702288527434,0.0,0.0,0.0,0.0,0.0,1.0
2022-02-07,0.23189937639268063,0.2493575539546171,0.25,0.2312569303472977,0.48125693034729766,-0.017458177561936485,0.10874038509775687,0.0,0.0,0.0,0.0,0.0,1.0
2022-02-08,0.20787325967916287,0.19933801780914806,0.2,0.20721127748831092,0.40721127748831093,0.00853524187001481,0.07423087178819579,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,1.0
2022-02-09,0.25738957785513883,0.26995223243636307,0.25,0.2773418102915019,0.527341810291502,-0.012562654581224221,0.12137021427159078,0.0,0.0,0.0,0.0,0.0,1.0
2022-02-10,0.2577417262683853,0.27126857406123733,0.25,0.2790103003296226,0.5290103003296226,-0.013526847792851994,0.0019507906424835464,0.0,0.0,0.0,0.0,0.0,1.0
2022-02-11,0.25745456541448114,0.27079335001594856,0.25,0.2782479154304297,0.5282479154304297,-0.013338784601467438,0.002319651380610334,0.0,0.0,0.0,0.0,0.0,1.0
2022-02-14,0.20253770835621726,0.22130101614772849,0.2,0.22383872450394574,0.4238387245039458,-0.01876330779151123,0.1060055470288697,0.0,0.0,0.0,0.0,0.0,1.0
2022-02-15,0.20231830166965145,0.23031344391996067,0.25,0.1826317455896121,0.4326317455896121,-0.02799514225030919,0.09120697891433367,0.0,0.0,0.0,0.0,0.0,1.0
2022-02-16,0.0942070574054712,0.10981028237576826,0.15000000000000002,0.054017339781239446,0.20401733978123948,-0.015603224970297064,0.22861440580837267,0.0,0.0,0.0,0.0,0.0,1.0
2022-02-17,0.09412226885457792,0.10883263557360282,0.15000000000000002,0.05295490442818072,0.20295490442818073,-0.01471036671902489,0.0010624353530587285,0.0,0.0,0.0,0.0,0.0,1.0
2022-02-18,0.15000000000000002,0.15742316059254946,0.25,0.05742316059254946,0.3074231605925495,-0.007423160592549459,0.19271279387352458,0.0,0.0,0.0,0.0,0.0,1.0
2022-02-22,0.15000000000000002,0.1531748989784437,0.2,0.10317489897844369,0.3031748989784437,-0.003174898978443662,0.09575173838589422,0.0,0.0,0.0,0.0,0.0,1.0
2022-02-23,0.15000000000000002,0.15162611146985774,0.2,0.10162611146985776,0.30162611146985774,-0.0016261114698577356,0.0015487875085859262,0.0,0.0,0.0,0.0,0.0,1.0
2022-02-24,0.15000000000000002,0.17555894700323346,0.2,0.12555894700323345,0.32555894700323346,-0.025558947003233433,0.1239328355333757,0.0,0.0,0.0,0.0,0.0,1.0
2022-02-25,0.29821986672891226,0.2757608547109755,0.35,0.2239807214398878,0.5739807214398878,0.02245901201793677,0.248692550486302,0.0,0.0,0.0,0.0,0.0,1.0
2022-02-28,0.3196318536281685,0.33961701772149216,0.39999999999999997,0.2592488713496606,0.6592488713496606,-0.019985164093323626,0.18645761222345303,0.0,0.0,0.0,0.0,0.0,1.0
2022-03-01,0.44449150207050436,0.36197744603254034,0.35,0.4564689481030446,0.8064689481030446,0.08251405603796401,0.5848288521207028,0.0,0.0,0.0,0.0,0.0,1.0
2022-03-02,0.36568331004534793,0.3301466935729369,0.35,0.34583000361828486,0.6958300036182848,0.03553661647241105,0.25203719426251686,0.0,0.0,0.0,0.0,0.0,1.0
2022-03-03,0.36462304477528834,0.33287627582702645,0.35,0.3474993206023148,0.6974993206023148,0.03174676894826191,0.17923518716428974,0.0,0.0,0.0,0.0,0.0,1.0
2022-03-04,0.4662588971819137,0.44491860382946685,0.44999999999999996,0.4611775010113805,0.9111775010113805,0.021340293352446915,0.21367818040906567,0.0,0.0,0.0,0.0,0.0,1.0
2022-03-07,0.5228557581748485,0.4812927476081237,0.44999999999999996,0.5541485057829723,1.0041485057829722,0.041563010566724956,0.19841384971384152,0.0,0.0,0.0,0.0,0.0,1.0
2022-03-08,0.5007745174677067,0.4758957182797836,0.44999999999999996,0.5266702357474903,0.9766702357474902,0.024878799187923073,0.3997531736221712,0.0,0.0,0.0,0.0,0.0,1.0
2022-03-09,0.4985002260027223,0.47694041513779,0.44999999999999996,0.5254406411405124,0.9754406411405123,0.02155981086493232,0.22438195041571485,0.0,0.0,0.0,0.0,0.0,1.0
2022-03-10,0.5430753972787123,0.53030330555728,0.49999999999999994,0.5733787028359923,1.0733787028359922,0.012772091721432288,0.11154446463572847,0.0,0.0,0.0,0.0,0.0,1.0
2022-03-11,0.5400066036264173,0.534068869821144,0.49999999999999994,0.5740754734475614,1.0740754734475613,0.00593773380527339,0.007051740412595944,0.0,0.0,0.0,0.0,0.0,1.0
2022-03-14,0.4757680077664103,0.4837415412773235,0.44999999999999996,0.5095095490437338,0.9595095490437338,-0.007973533510913136,0.11696850833838235,0.0,0.0,0.0,0.0,0.0,1.0
2022-03-15,0.4240324993648974,0.4258485347528729,0.39999999999999997,0.44988103411777014,0.84988103411777,-0.0018160353879754232,0.21324641271162942,0.0,0.0,0.0,0.0,0.0,1.0
2022-03-16,0.32598627919856776,0.31608928613692017,0.3,0.34207556533548783,0.6420755653354878,0.009896993061647638,0.2117130284496231,0.0,0.0,0.0,0.0,0.0,1.0
2022-03-17,0.37272102144708724,0.3762489474515882,0.35,0.3989699688986754,0.7489699688986754,-0.0035279260045009905,0.11368570839869618,0.0,0.0,0.0,0.0,0.0,1.0
2022-03-18,0.3237127059922694,0.3261097030644218,0.3,0.34982240905669115,0.6498224090566911,-0.0023969970721523723,0.10285520296707777,0.0,0.0,0.0,0.0,0.0,1.0
2022-03-21,0.19920099814117895,0.22606078965997564,0.2,0.22526178780115458,0.4252617878011546,-0.02685979151879673,0.22474762513106078,0.0,0.0,0.0,0.0,0.0,1.0
2022-03-22,0.1,0.1255430850545426,0.1,0.1255430850545426,0.2255430850545426,-0.025543085054542586,0.199718702746612,0.0,0.0,0.0,0.0,0.0,1.0
2022-03-23,0.1,0.1259037457104088,0.1,0.1259037457104088,0.2259037457104088,-0.025903745710408807,0.000980845688903706,0.0,0.0,0.0,0.0,0.0,1.0
2022-03-24,0.1,0.12720032289804112,0.1,0.12720032289804112,0.22720032289804112,-0.027200322898041127,0.0012965771876323195,0.0,0.0,0.0,0.0,0.0,1.0
2022-03-25,0.1,0.12704400116134507,0.1,0.12704400116134507,0.22704400116134507,-0.02704400116134506,0.0004431243437996585,0.0,0.0,0.0,0.0,0.0,1.0
2022-03-28,0.1,0.12671974810876654,0.1,0.12671974810876654,0.22671974810876655,-0.026719748108766532,0.0003242530525785284,0.0,0.0,0.0,0.0,0.0,1.0
2022-03-29,0.1,0.12816512373909272,0.1,0.12816512373909272,0.22816512373909273,-0.028165123739092704,0.001445375630326172,0.0,0.0,0.0,0.0,0.0,1.0
2022-03-30,0.05,0.06324049865723859,0.05,0.06324049865723859,0.11324049865723859,-0.013240498657238586,0.11492462508185412,0.0,0.0,0.0,0.0,0.0,1.0
2022-03-31,0.17844620148377321,0.21574266997191974,0.2,0.19418887145569294,0.3941888714556929,-0.03729646848814653,0.2809483727984544,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-01,0.22943248828567236,0.30099367055826237,0.25,0.28042615884393474,0.5304261588439347,-0.07156118227259,0.14113226515431454,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-04,0.22998305858081947,0.3003277012530982,0.25,0.2803107598339177,0.5303107598339176,-0.07034464267227879,0.00121653960031122,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-05,0.2524001129585167,0.3504354165189365,0.3,0.3028355294774532,0.6028355294774532,-0.09803530356041978,0.07416841864739866,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-06,0.303926825237431,0.4267538014237353,0.39999999999999997,0.3306806266611662,0.7306806266611662,-0.12282697618630421,0.22416070904040342,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-07,0.360202167313465,0.473621388395103,0.39999999999999997,0.433823555708568,0.833823555708568,-0.1134192210816379,0.2046724216418106,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-08,0.3596907622912674,0.47337811995345963,0.39999999999999997,0.43306888224472695,0.833068882244727,-0.1136873576621922,0.0017027061676981106,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-11,0.3277969876846011,0.42510167139598554,0.35,0.40289865908058664,0.7528986590805866,-0.09730468371138443,0.0836173260491922,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-12,0.32876252345091594,0.42592647959869623,0.35,0.4046890030496121,0.7546890030496121,-0.09716395614778016,0.001790343969025457,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-13,0.3291984248440284,0.42265816587990884,0.35,0.4018565907239372,0.7518565907239372,-0.09345974103588038,0.003704215111899778,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-14,0.3298353980829565,0.4195530070423683,0.35,0.3993884051253248,0.7493884051253248,-0.08971760895941183,0.005343313631951618,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-18,0.2528810886609064,0.3138079495073513,0.3,0.26668903816825773,0.5666890381682577,-0.06092686084644493,0.2832832720315847,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-19,0.3024908362645224,0.3660643970705586,0.35,0.318555233335081,0.668555233335081,-0.06357356080603618,0.10382921658012799,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-20,0.337157185133048,0.41571383835537107,0.39999999999999997,0.3528710234884191,0.7528710234884191,-0.07855665322232308,0.08614941930337346,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-21,0.3365038583576711,0.42581689627765296,0.35,0.4123207546353241,0.7623207546353241,-0.0893130379199818,0.11086379358949255,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-22,0.3379498000036525,0.42354965917074405,0.35,0.41149945917439656,0.7614994591743965,-0.08559985916709156,0.004223677653181962,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-25,0.3337487928429815,0.44598870784372,0.39999999999999997,0.3797375006867015,0.7797375006867014,-0.1122399150007385,0.37274517111993355,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-26,0.33418387534775806,0.44413908567728555,0.39999999999999997,0.37832296102504354,0.7783229610250435,-0.10995521032952738,0.003130017728560787,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-27,0.30330629492656336,0.4020933936106805,0.35,0.3553996885372439,0.7053996885372439,-0.09878709868411711,0.08883188835458973,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-28,0.31211471185107187,0.38287201309914387,0.35,0.3449867249502157,0.6949867249502157,-0.07075730124807197,0.22859173683161368,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-29,0.26407362002800494,0.30266908241564083,0.3,0.26674270244364573,0.5667427024436458,-0.03859546238763592,0.13976446844543788,0.0,0.0,0.0,0.0,0.0,1.0
2022-05-02,0.15000000000000002,0.1832331837151267,0.25,0.08323318371512668,0.33323318371512667,-0.03323318371512668,0.5096631197233736,0.0,0.0,0.0,0.0,0.0,1.0
2022-05-03,0.15000000000000002,0.1841310122878151,0.25,0.08413101228781507,0.33413101228781505,-0.034131012287815066,0.0016145011901313594,0.0,0.0,0.0,0.0,0.0,1.0
2022-05-04,0.21047625264025877,0.2353092936175179,0.3,0.14578554625777657,0.44578554625777655,-0.0248330409772591,0.11165453396996153,0.0,0.0,0.0,0.0,0.0,1.0
2022-05-05,0.26086401396018144,0.2769258017250634,0.3,0.23778981568524485,0.5377898156852449,-0.01606178776488204,0.19280780678550014,0.0,0.0,0.0,0.0,0.0,1.0
2022-05-06,0.21127697016696784,0.23522501751071473,0.2,0.24650198767768255,0.44650198767768257,-0.023948047343746864,0.19379303332543385,0.0,0.0,0.0,0.0,0.0,1.0
2022-05-09,0.20882872895010432,0.19247013063781135,0.2,0.20129885958791563,0.40129885958791567,0.01635859831229297,0.4423506030574384,0.0,0.0,0.0,0.0,0.0,1.0
2022-05-10,0.2077764152722884,0.19197873793388875,0.2,0.1997551532061771,0.3997551532061771,0.01579767733839965,0.0015437063817385355,0.0,0.0,0.0,0.0,0.0,1.0
2022-05-11,0.20759117222822665,0.19209314885176537,0.2,0.19968432107999198,0.39968432107999197,0.015498023376461265,0.0009308867562997786,0.0,0.0,0.0,0.0,0.0,1.0
2022-05-12,0.20749585928338452,0.1917932829187034,0.2,0.19928914220208788,0.3992891422020879,0.0157025763646811,0.0006094306048091414,0.0,0.0,0.0,0.0,0.0,1.0
2022-05-13,0.21046708683888313,0.20246617913227352,0.2,0.21293326597115664,0.41293326597115665,0.008000907706609606,0.21088414753706478,0.0,0.0,0.0,0.0,0.0,1.0
2022-05-16,0.21180143857425524,0.20621562131869134,0.2,0.21801705989294656,0.4180170598929466,0.005585817255563896,0.18636259654017348,0.0,0.0,0.0,0.0,0.0,1.0
2022-05-17,0.21005338015351102,0.2065132076389175,0.2,0.21656658779242852,0.4165665877924285,0.003540172514593515,0.0020456447409703815,0.0,0.0,0.0,0.0,0.0,1.0
2022-05-18,0.3414932564509642,0.31154651894348795,0.3,0.353039775394452,0.653039775394452,0.029946737507476215,0.3397101303642267,0.0,0.0,0.0,0.0,0.0,1.0
2022-05-19,0.4461124930211096,0.41584530658243085,0.44999999999999996,0.41195779960354045,0.8619577996035404,0.03026718643867881,0.3063001150353606,0.0,0.0,0.0,0.0,0.0,1.0
2022-05-20,0.4957747883310373,0.42434683197689527,0.49999999999999994,0.4201216203079326,0.9201216203079325,0.07142795635414198,0.05992268493993173,0.0,0.0,0.0,0.0,0.0,1.0
2022-05-23,0.4930049577908165,0.4241722256647827,0.5499999999999999,0.3671771834555992,0.9171771834555991,0.06883273212603382,0.10353627729016406,0.0,0.0,0.0,0.0,0.0,1.0
2022-05-24,0.48852754707992885,0.4077606185904742,0.5499999999999999,0.34628816567040305,0.8962881656704029,0.08076692848945477,0.19208652712997232,0.0,0.0,0.0,0.0,0.0,1.0
2022-05-25,0.3867361725943059,0.34931932262147763,0.44999999999999996,0.2860554952157835,0.7360554952157834,0.0374168499728283,0.1607180710889676,0.0,0.0,0.0,0.0,0.0,1.0
2022-05-26,0.3883685422375406,0.34973412302710594,0.44999999999999996,0.2881026652646465,0.7381026652646465,0.038634419210434694,0.00490719154840525,0.0,0.0,0.0,0.0,0.0,1.0
2022-05-27,0.3403571339690569,0.2844985960262695,0.35,0.2748557299953264,0.6248557299953263,0.05585853794278748,0.11722411873235278,0.0,0.0,0.0,0.0,0.0,1.0
2022-05-31,0.35294581968172456,0.3336911073280191,0.35,0.33663692700974357,0.6866369270097435,0.0192547123537054,0.22788641675174257,0.0,0.0,0.0,0.0,0.0,1.0
2022-06-01,0.3026224671182029,0.27704628355682176,0.3,0.27966875067502467,0.5796687506750247,0.025576183561381173,0.1083114092666431,0.0,0.0,0.0,0.0,0.0,1.0
2022-06-02,0.2586396122404304,0.23396037571538522,0.25,0.24259998795581558,0.4925999879558156,0.024679236525045188,0.10141635856558376,0.0,0.0,0.0,0.0,0.0,1.0
2022-06-03,0.3089882764397821,0.28093427668904525,0.3,0.28992255312882736,0.5899225531288274,0.0280539997507369,0.09914163591434942,0.0,0.0,0.0,0.0,0.0,1.0
2022-06-06,0.3134041840251748,0.28038562307715353,0.3,0.2937898071023282,0.5937898071023282,0.033018560948021226,0.005078940378514314,0.0,0.0,0.0,0.0,0.0,1.0
2022-06-07,0.2002038483034404,0.18033075860427633,0.2,0.18053460690771672,0.38053460690771673,0.019873089699164063,0.2132581431492238,0.0,0.0,0.0,0.0,0.0,1.0
2022-06-08,0.2010317999068904,0.18105175162734194,0.2,0.1820835515342323,0.38208355153423235,0.01998004827954849,0.0016557541936010889,0.0,0.0,0.0,0.0,0.0,1.0
2022-06-09,0.19864043738573456,0.1799903037629691,0.2,0.17863074114870364,0.37863074114870365,0.018650133622765484,0.003452810385528693,0.0,0.0,0.0,0.0,0.0,1.0
2022-06-10,0.15037465056966492,0.13367286559794028,0.15000000000000002,0.13404751616760519,0.2840475161676052,0.01670178497172465,0.0980516513489592,0.0,0.0,0.0,0.0,0.0,1.0
2022-06-13,0.21264114947848786,0.18452442625503987,0.2,0.19716557573352772,0.39716557573352773,0.028116723223448006,0.11311805956592252,0.0,0.0,0.0,0.0,0.0,1.0
2022-06-14,0.21171172158241908,0.18424867334324416,0.2,0.19596039492566322,0.39596039492566326,0.027463048239174927,0.10249569544055431,0.0,0.0,0.0,0.0,0.0,1.0
2022-06-15,0.24173042790043095,0.18442833855662957,0.25,0.1761587664570605,0.4261587664570605,0.05730208934380134,0.07025961496080298,0.0,0.0,0.0,0.0,0.0,1.0
2022-06-16,0.24142787564320414,0.1843406324297257,0.25,0.17576850807292982,0.4257685080729298,0.05708724321347846,0.00039025838413069697,0.0,0.0,0.0,0.0,0.0,1.0
2022-06-17,0.1853003856985762,0.13191725526874692,0.2,0.11721764096732311,0.31721764096732313,0.05338313042982924,0.20855086710560666,0.0,0.0,0.0,0.0,0.0,1.0
2022-06-21,0.23321815498884116,0.1820774430680755,0.25,0.16529559805691665,0.4152955980569166,0.0511407119207657,0.09921622529136576,0.0,0.0,0.0,0.0,0.0,1.0
