date,AAPL,MSFT,NVDA,AVGO,AMD,JPM,BAC,GS,MS,C,XOM,CVX,COP,SLB,EOG,LLY,JNJ,MRK,ABBV,UNH,CAT,HON,UNP,UPS,LMT,XLK,XLF,XLE,XLV,XLI,SPY
2024-06-12,42028949837.159996,9805075188.36,37164526002.4,7887829708.910001,7718471887.280001,2428593887.98,1530048795.52,775416418.0,519885488.50000006,918822951.6400001,1503581826.9,1541919165.3799999,970367771.75,364005883.77,257379793.41000003,2239188201.6000004,893957268.99,757952399.4000001,783539540.4,1695535094.17,1583541719.5,504240361.5,437513316.54,450949036.93,471219944.47,2004859981.2,1892159445.3300002,1457093764.8000002,952641065.2500001,1368017042.63,33934377455.2
2024-06-13,20804181827.52,7029804787.54,33566413353.200005,14918140121.13,7092821814.0,1662518811.8,1570512362.1200001,825117253.8000001,376387504.34999996,563202839.87,1590988360.92,941030377.76,658578593.14,533594146.54,268412930.7,1975317562.6100001,980570374.4000001,618596885.7,614713498.08,2402934205.3,1039030700.2,408718687.8,728611795.44,666669679.6899999,340180901.76,1437430468.76,1610270072.8,1263445904.5,688533055.0600001,985326415.8399999,24221923293.9
2024-06-14,14856913643.220001,5988612498.79,40564649654.76,11832516484.480001,5427218546.94,1325249986.98,1268970509.52,681312246.7199999,325020498.0,623197395.61,1451889236.16,934266361.8199999,622216774.01,547816732.0,337013796.47999996,1775599565.15,588238769.18,747622440.2399999,729578957.0600001,1504077820.96,1338059724.5200002,460167321.6,473183605.8,508289909.85,322123185.35999995,892541986.4399999,1181901189.0,1135887061.72,599311801.76,1855445566.25,21665603766.1
2024-06-17,20264394771.789997,9090043542.84,37472140631.94,15493054569.47,7034855414.400001,1700795136.58,1031776664.6700001,689431762.44,472959471.44000006,931801590.72,2290059434.88,968019405.63,630268075.34,482655173.43,284437226.84,2239667371.69,958468245.0000001,989192812.5,683200230.72,1137352119.4,1030965561.6000001,657167931.0,682457423.96,524830527.65,307384308.68,1338977772.72,1477300400.3100002,1303935032.4,662012334.3599999,1533539277.8999999,30448846670.300003
2024-06-18,17097230509.199999,7618560052.74,39401391210.100006,15594710872.320002,7986814695.79,1776773141.0,1231448021.01,821864481.0,444723377.01,957617162.7,1942068260.58,1064315662.2,622211387.6999999,580606955.72,242798188.0,2170323555.12,896386612.2,836004570.04,728332436.1600001,1774536205.05,1064884546.9799999,520015014.12,457877108.3,549221954.5999999,302611460.0,1001600563.91,1604800540.5400002,1297219896.64,710878609.9200001,1006930433.25,22635337076.91
2024-06-20,18040119271.440002,8840946650.1,66931603645.14,11538985209.44,15050190042.54,1733865803.2199998,1174825220.25,952901111.15,385427135.52,575993357.1,1947651888.8799999,1304915052.32,605901056.04,664026082.66,301190260.25,2967188483.91,1286686766.16,1341758379.95,1000257241.41,2369836256.52,1468981573.3799999,865353873.2399999,510636247.77,570000452.9300001,485630154.09999996,1513794604.26,1778229079.2900002,1537583985.09,974058052.8000001,782582712.78,38394751047.0
2024-06-21,51012192512.6,15465772107.539999,82577109496.5,16511830830.260002,9850375065.25,4094020236.8,2798565828.4100003,1704825357.48,1051704804.8,1134620505.06,5776056024.96,3262727832.0,3001472878.82,1200114929.1599998,962278204.75,3038205801.88,2232066935.0,2244438608.96,2090613906.59,3073914915.7999997,2709587764.8,1705411614.52,744262545.45,1252084752.2,1563646918.4,1547041258.49,1722371499.8700001,1783927452.75,1234407254.76,1012119341.4,34430976871.56
2024-06-24,16644248540.279999,7108955728.34,55287735684.15,8997943326.09,7349293356.25,1945439784.6399999,1241972635.98,865458526.9799999,815938679.5999999,814471661.24,1728249375.8,1269381602.07,1013579843.76,837785881.9599999,348734960.0,2558886447.78,1030925611.52,1137246369.1200001,985240727.7,2252893251.42,783112770.0,632921042.87,544974149.8000001,511996161.59999996,486088617.69,1528485586.98,1881416894.7800002,1421989597.28,948001669.0500001,1064625526.8299999,24433908938.78
2024-06-25,11836807473.6,7538761134.5,52926017502.42,8902171461.300001,6547814359.0,1369579773.75,1217284828.1000001,746826987.06,730322086.8,721210427.12,1727494802.8,959399239.2,570486663.15,679523929.9200001,246724708.04999998,2565020750.39,919583508.05,898153067.4000001,887439316.5,1555060890.0,980781375.8000001,636907707.55,716956822.58,655198075.32,335029995.83,1033126749.0,1334934023.04,1264448066.35,758278862.88,1386795004.18,20627591787.66
2024-06-26,14090732376.75,7155191450.88,45194751656.0,7078173688.000001,5804986658.0,1524996703.2,1697420595.0,962655517.1,630953977.85,759107326.25,1785350659.6799998,1345708768.8000002,609453233.13,624068385.8399999,286190906.68,1922109090.66,773136061.14,946531477.0,891613626.75,1525641803.68,712842524.0400001,459347034.02000004,375774145.29,839735795.25,431939131.57,1069745976.32,1556882186.44,1046978524.7,667951654.37,772759975.46,20973554640.079998
